seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	3.33    	0.25    	16.02   	-2.99   	2.17    	0.58    	2.85    	-       	
0.23    	2.87    	0.26    	20.33   	-2.99   	2.17    	0.58    	2.82    	-       	
0.28    	4.80    	0.23    	20.00   	-2.97   	2.17    	0.58    	2.86    	-       	
0.33    	3.38    	0.25    	16.27   	-2.97   	2.17    	0.58    	2.84    	-       	
0.38    	2.90    	0.26    	14.98   	-2.97   	2.17    	0.58    	2.85    	-       	
0.43    	3.22    	0.25    	15.94   	-2.97   	2.17    	0.58    	2.87    	-       	
0.48    	6.84    	0.20    	14.91   	-2.97   	2.17    	0.58    	2.85    	-       	
0.53    	5.80    	0.22    	8.85    	-2.97   	2.17    	0.58    	2.89    	-       	
0.57    	6.24    	0.21    	9.29    	-2.97   	2.17    	0.58    	2.81    	-       	
0.62    	6.99    	0.23    	9.86    	-2.96   	2.17    	0.58    	2.87    	-       	
0.66    	7.79    	0.24    	10.48   	-2.96   	2.17    	0.58    	2.86    	-       	
0.72    	8.50    	0.21    	11.25   	-2.96   	2.17    	0.58    	2.85    	-       	
0.77    	1.61    	1.38    	3.69    	-2.95   	2.17    	0.58    	2.85    	-       	
0.82    	1.62    	1.42    	3.68    	-2.95   	2.17    	0.57    	2.86    	-       	
0.87    	1.66    	1.46    	3.66    	-2.94   	2.17    	0.57    	2.91    	-       	
0.93    	1.61    	1.44    	3.68    	-2.94   	2.17    	0.57    	2.85    	-       	
0.98    	1.58    	1.43    	3.70    	-2.94   	2.17    	0.57    	2.81    	-       	
1.04    	1.57    	1.43    	3.70    	-2.93   	2.17    	0.57    	2.81    	-       	
1.08    	1.99    	1.32    	3.46    	-2.93   	2.17    	0.57    	2.83    	-       	
1.13    	2.00    	1.30    	3.46    	-2.93   	2.17    	0.57    	2.81    	-       	
1.18    	2.01    	1.22    	3.45    	-2.92   	2.17    	0.57    	2.81    	-       	
1.23    	1.96    	1.27    	3.48    	-2.92   	2.17    	0.57    	2.80    	-       	
1.28    	1.94    	1.29    	3.49    	-2.92   	2.17    	0.57    	2.83    	-       	
1.33    	2.17    	1.21    	3.36    	-2.92   	2.17    	0.57    	2.79    	-       	
1.38    	2.20    	1.24    	3.35    	-2.92   	2.17    	0.56    	2.80    	-       	
1.43    	2.20    	1.22    	3.35    	-2.92   	2.16    	0.56    	2.80    	-       	
1.47    	2.22    	0.97    	3.36    	-2.92   	2.16    	0.56    	2.82    	-       	
1.53    	2.17    	1.02    	3.39    	-2.92   	2.16    	0.56    	2.85    	-       	
1.58    	2.17    	1.00    	3.39    	-2.92   	2.16    	0.56    	2.84    	-       	
1.63    	2.15    	1.00    	3.40    	-2.91   	2.16    	0.56    	2.84    	-       	
1.68    	2.14    	1.01    	3.41    	-2.92   	2.16    	0.56    	2.83    	-       	
1.73    	2.15    	1.02    	3.40    	-2.91   	2.16    	0.56    	2.83    	-       	
1.77    	2.13    	1.01    	3.41    	-2.91   	2.16    	0.56    	2.84    	-       	
1.82    	4.90    	0.23    	4.99    	-2.91   	2.16    	0.56    	2.81    	-       	
1.87    	4.97    	0.23    	4.94    	-2.91   	2.16    	0.56    	2.81    	-       	
1.92    	4.91    	0.23    	4.93    	-2.91   	2.16    	0.56    	2.80    	-       	
1.97    	2.06    	1.09    	3.43    	-2.91   	2.16    	0.56    	2.70    	-       	
2.02    	2.03    	1.10    	3.45    	-2.91   	2.16    	0.56    	2.68    	-       	
2.07    	2.00    	1.14    	3.46    	-2.91   	2.16    	0.56    	2.67    	-       	
2.12    	1.99    	1.14    	3.46    	-2.91   	2.16    	0.56    	2.67    	-       	
2.17    	1.98    	1.14    	3.47    	-2.91   	2.16    	0.55    	2.66    	-       	
2.22    	1.88    	1.39    	3.52    	-2.91   	2.16    	0.55    	2.68    	-       	
2.26    	1.81    	1.51    	3.56    	-2.91   	2.16    	0.55    	2.66    	-       	
2.31    	1.84    	1.46    	3.55    	-2.91   	2.16    	0.55    	2.65    	-       	
2.35    	1.92    	1.31    	3.50    	-2.91   	2.16    	0.55    	2.66    	-       	
2.40    	1.92    	1.29    	3.50    	-2.91   	2.16    	0.55    	2.66    	-       	
2.44    	1.91    	1.30    	3.51    	-2.91   	2.16    	0.56    	2.67    	-       	
2.49    	1.90    	1.35    	3.51    	-2.91   	2.16    	0.56    	2.67    	-       	
2.54    	1.94    	1.01    	3.52    	-2.91   	2.16    	0.56    	2.74    	-       	
2.59    	1.98    	0.99    	3.49    	-2.91   	2.16    	0.56    	2.75    	-       	
2.63    	1.97    	0.98    	3.50    	-2.91   	2.16    	0.56    	2.72    	-       	
2.69    	1.97    	0.99    	3.50    	-2.91   	2.16    	0.56    	2.73    	-       	
2.73    	1.99    	1.01    	3.49    	-2.91   	2.16    	0.56    	2.71    	-       	
2.77    	1.60    	1.14    	3.69    	-2.91   	2.16    	0.56    	2.70    	-       	
2.82    	-2.90   	0.28    	-2.25   	-2.91   	2.16    	0.56    	0.00    	-       	
2.87    	-2.68   	0.28    	-2.18   	-2.92   	2.17    	0.56    	0.00    	-       	
2.91    	-2.42   	0.28    	-2.07   	-2.93   	2.17    	0.57    	0.00    	-       	
2.96    	-5.92   	0.27    	34.09   	-2.94   	2.17    	0.57    	2.87    	-       	
3.01    	-6.87   	0.27    	41.35   	-2.95   	2.17    	0.58    	2.81    	-       	
3.05    	-4.77   	0.27    	55.69   	-2.96   	2.17    	0.58    	2.96    	-       	
3.11    	-2.96   	0.28    	36.16   	-2.97   	2.17    	0.58    	2.90    	-       	
3.16    	-3.75   	0.28    	38.03   	-2.98   	2.17    	0.58    	2.89    	-       	
3.21    	-2.57   	0.28    	28.38   	-2.98   	2.17    	0.58    	2.77    	-       	
3.26    	-2.57   	0.28    	48.18   	-2.99   	2.17    	0.58    	2.91    	-       	
3.31    	-4.00   	0.28    	39.16   	-2.99   	2.17    	0.58    	2.91    	-       	
3.35    	-3.72   	0.27    	37.30   	-2.99   	2.17    	0.59    	2.93    	-       	
3.40    	-1.69   	0.27    	134.47  	-2.99   	2.17    	0.59    	2.93    	-       	
3.46    	-2.85   	0.27    	68.16   	-2.99   	2.17    	0.59    	2.88    	-       	
3.50    	-2.81   	0.27    	63.83   	-3.00   	2.17    	0.60    	2.89    	-       	
3.56    	-2.90   	0.27    	62.62   	-3.00   	2.17    	0.62    	2.87    	-       	
3.64    	1.05    	0.28    	190.84  	-3.00   	2.17    	0.65    	2.85    	-       	
3.70    	-0.77   	0.27    	147.27  	-3.00   	2.17    	0.69    	2.82    	-       	
3.75    	-1.04   	0.27    	143.10  	-3.00   	2.17    	0.78    	2.81    	-       	
3.80    	-0.99   	0.27    	132.46  	-3.00   	2.17    	0.86    	2.82    	-       	
3.85    	-0.72   	0.27    	129.12  	-2.99   	2.17    	0.95    	2.83    	-       	
3.90    	-0.89   	0.27    	127.07  	-2.99   	2.17    	1.03    	2.89    	-       	
3.95    	-0.88   	0.27    	89.44   	-2.99   	2.17    	1.14    	2.83    	-       	
4.00    	0.13    	0.27    	75.44   	-2.99   	2.17    	1.24    	2.85    	-       	
4.04    	0.16    	0.27    	73.86   	-2.99   	2.17    	1.37    	2.86    	-       	
4.10    	0.28    	0.27    	76.84   	-2.99   	2.17    	1.49    	2.89    	-       	
4.14    	0.26    	0.27    	75.04   	-2.99   	2.17    	1.64    	2.90    	-       	
4.20    	-1.15   	0.27    	34.07   	-2.99   	2.17    	1.77    	2.87    	-       	
4.24    	-1.39   	0.27    	32.11   	-2.99   	2.17    	1.95    	2.95    	-       	
4.30    	-1.27   	0.27    	33.80   	-3.00   	2.17    	2.10    	2.91    	-       	
4.34    	-1.32   	0.27    	34.06   	-3.00   	2.17    	2.29    	2.93    	-       	
4.39    	-5.79   	0.28    	24.86   	-3.00   	2.17    	2.45    	3.05    	-       	
4.44    	-6.02   	0.27    	25.97   	-3.00   	2.17    	2.68    	3.06    	-       	
4.49    	-5.22   	0.28    	25.72   	-3.00   	2.17    	2.85    	3.06    	-       	
4.54    	-6.10   	0.27    	25.35   	-3.00   	2.17    	3.05    	3.10    	-       	
4.59    	-6.16   	0.27    	26.04   	-3.00   	2.17    	3.27    	3.11    	-       	
4.65    	-5.72   	0.28    	23.81   	-3.01   	2.17    	3.51    	3.09    	-       	
4.70    	-12.66  	0.26    	50.82   	-3.01   	2.17    	3.78    	3.03    	-       	
4.72    	0.00    	0.00    	0.00    	-3.01   	2.17    	4.07    	3.03    	-       	
4.78    	-91.71  	0.19    	509.09  	-3.01   	2.17    	4.30    	3.03    	-       	
4.80    	0.00    	0.00    	0.00    	-3.01   	2.17    	4.49    	3.04    	-       	
4.83    	0.00    	0.00    	0.00    	-3.01   	2.17    	4.75    	3.06    	-       	
4.86    	0.00    	0.00    	0.00    	-3.01   	2.17    	4.93    	3.00    	-       	
4.88    	0.00    	0.00    	0.00    	-3.01   	2.17    	5.07    	3.01    	-       	
4.91    	0.00    	0.00    	0.00    	-3.01   	2.17    	5.22    	2.98    	-       	
4.96    	0.00    	0.00    	0.00    	-3.01   	2.17    	5.39    	2.98    	-       	
4.99    	0.00    	0.00    	0.00    	-3.01   	2.17    	5.54    	3.02    	-       	
5.02    	-13.12  	5.35    	50.50   	-3.01   	2.17    	5.89    	3.00    	-       	
5.05    	-15.36  	6.66    	49.90   	-3.01   	2.17    	6.09    	3.03    	gaze started: billboard_image_1	
5.08    	-15.29  	5.72    	49.92   	-3.01   	2.17    	6.26    	3.06    	-       	
5.11    	-14.87  	6.15    	50.03   	-3.01   	2.17    	6.44    	3.03    	-       	
5.13    	-14.58  	5.96    	50.11   	-3.02   	2.17    	6.68    	3.09    	-       	
5.17    	-14.51  	5.96    	50.13   	-3.02   	2.17    	6.84    	3.08    	-       	
5.19    	-14.78  	5.15    	50.06   	-3.02   	2.17    	7.07    	3.05    	-       	
5.22    	-14.64  	5.25    	50.10   	-3.02   	2.17    	7.25    	3.06    	-       	
5.24    	-14.92  	5.07    	50.02   	-3.02   	2.17    	7.43    	3.03    	-       	
5.27    	-14.69  	4.94    	50.08   	-3.02   	2.17    	7.63    	3.06    	-       	
5.29    	-13.41  	5.92    	50.43   	-3.02   	2.17    	7.81    	2.98    	gaze fixated: billboard_image_1	
5.32    	-14.10  	5.71    	50.24   	-3.02   	2.17    	7.99    	2.97    	-       	
5.34    	-13.51  	5.68    	50.40   	-3.02   	2.17    	8.20    	3.00    	-       	
5.37    	-13.44  	5.60    	50.42   	-3.02   	2.17    	8.38    	3.00    	-       	
5.40    	0.00    	0.00    	0.00    	-3.02   	2.17    	8.58    	2.95    	-       	
5.44    	-6.03   	0.27    	66.64   	-3.02   	2.17    	8.81    	2.91    	gaze ended: billboard_image_1	
5.49    	-4.53   	0.28    	46.88   	-3.02   	2.17    	9.00    	2.92    	-       	
5.54    	-4.84   	0.27    	50.20   	-3.02   	2.17    	9.37    	2.93    	-       	
5.60    	-4.71   	0.27    	48.60   	-3.02   	2.17    	9.81    	2.91    	-       	
5.65    	-4.67   	0.28    	47.12   	-3.02   	2.17    	10.22   	2.90    	-       	
5.70    	-2.11   	0.27    	41.16   	-3.02   	2.17    	10.77   	2.85    	-       	
5.75    	-2.24   	0.27    	34.66   	-3.02   	2.17    	11.17   	2.85    	-       	
5.80    	-2.05   	0.27    	31.72   	-3.02   	2.17    	11.68   	2.86    	-       	
5.85    	-2.55   	0.27    	126.34  	-3.02   	2.17    	12.08   	2.81    	-       	
5.90    	-2.88   	0.27    	101.82  	-3.02   	2.17    	12.62   	2.88    	-       	
5.95    	-2.78   	0.27    	100.45  	-3.01   	2.17    	13.06   	2.86    	-       	
6.00    	-2.44   	0.27    	91.90   	-3.01   	2.17    	13.60   	2.86    	-       	
6.06    	-2.72   	0.27    	104.94  	-3.01   	2.17    	14.07   	2.91    	-       	
6.10    	-1.29   	0.27    	47.85   	-3.01   	2.17    	14.62   	2.87    	-       	
6.16    	-1.71   	0.27    	90.66   	-3.01   	2.17    	15.11   	2.90    	-       	
6.20    	-1.61   	0.27    	65.60   	-3.01   	2.17    	15.67   	2.88    	-       	
6.25    	-1.47   	0.27    	47.93   	-3.00   	2.17    	16.20   	2.89    	-       	
6.30    	-1.61   	0.27    	47.35   	-3.00   	2.17    	16.77   	2.93    	-       	
6.35    	-1.35   	0.27    	38.14   	-3.00   	2.17    	17.29   	2.97    	-       	
6.40    	-1.44   	0.27    	41.80   	-3.00   	2.17    	17.91   	2.98    	-       	
6.45    	-1.55   	0.27    	36.19   	-3.00   	2.17    	18.41   	3.00    	-       	
6.49    	-1.60   	0.27    	40.03   	-3.00   	2.17    	18.95   	3.02    	-       	
6.55    	-1.56   	0.27    	41.06   	-3.00   	2.17    	19.51   	3.04    	-       	
6.59    	-2.37   	0.27    	53.28   	-3.00   	2.17    	20.15   	3.08    	-       	
6.64    	-2.60   	0.28    	52.84   	-3.00   	2.17    	20.75   	3.07    	-       	
6.69    	-1.43   	0.27    	60.76   	-3.00   	2.17    	21.39   	3.07    	-       	
6.74    	-2.37   	0.27    	54.76   	-3.00   	2.17    	21.93   	3.03    	-       	
6.79    	-2.09   	0.27    	64.57   	-3.00   	2.17    	22.66   	2.99    	-       	
6.85    	-2.33   	0.27    	73.28   	-3.00   	2.17    	23.24   	2.96    	-       	
6.90    	-2.38   	0.27    	75.08   	-3.00   	2.17    	23.98   	2.94    	-       	
6.95    	-2.34   	0.27    	77.48   	-3.00   	2.17    	24.63   	2.92    	-       	
7.01    	-2.14   	0.27    	78.95   	-3.00   	2.17    	25.48   	2.95    	-       	
7.05    	-1.58   	0.27    	56.33   	-3.00   	2.17    	26.14   	2.92    	-       	
7.10    	-1.65   	0.27    	54.72   	-3.00   	2.17    	26.88   	2.95    	-       	
7.15    	-1.12   	0.27    	57.27   	-3.00   	2.17    	27.52   	2.97    	-       	
7.20    	-1.07   	0.27    	58.58   	-3.00   	2.17    	28.32   	2.98    	-       	
7.24    	-1.27   	0.28    	57.40   	-3.00   	2.17    	28.93   	2.99    	-       	
7.29    	-1.12   	0.27    	58.43   	-3.00   	2.17    	29.61   	3.00    	-       	
7.34    	-1.15   	0.27    	58.59   	-3.00   	2.17    	30.32   	3.03    	-       	
7.39    	-1.22   	0.27    	59.01   	-3.00   	2.17    	31.11   	3.04    	-       	
