seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	-4.77   	0.28    	24.68   	-3.03   	2.70    	0.05    	2.99    	-       	
0.24    	-5.68   	0.28    	195.32  	-3.03   	2.70    	0.05    	3.00    	-       	
0.29    	-0.33   	0.27    	127.89  	-3.03   	2.70    	0.05    	2.97    	-       	
0.35    	0.24    	0.27    	277.37  	-3.03   	2.70    	0.05    	2.98    	-       	
0.41    	-2.09   	0.28    	244.21  	-3.03   	2.70    	0.05    	2.97    	-       	
0.47    	-4.72   	0.27    	286.49  	-3.03   	2.70    	0.05    	2.94    	-       	
0.55    	-3.03   	0.28    	193.78  	-3.03   	2.70    	0.05    	2.94    	-       	
0.58    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	2.94    	-       	
0.61    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	2.95    	-       	
0.64    	9.45    	3.65    	283.18  	-3.03   	2.70    	0.05    	2.96    	-       	
0.67    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	2.96    	-       	
0.70    	11.07   	3.86    	284.23  	-3.03   	2.70    	0.05    	2.96    	-       	
0.76    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	2.98    	-       	
0.84    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.01    	-       	
0.87    	7.55    	6.43    	284.66  	-3.03   	2.70    	0.05    	3.04    	-       	
0.89    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.06    	gaze started: billboard_image_2	
0.94    	10.01   	1.94    	283.59  	-3.03   	2.70    	0.05    	3.07    	-       	
0.99    	9.92    	1.73    	283.59  	-3.03   	2.70    	0.05    	3.08    	-       	
1.05    	9.63    	1.81    	283.81  	-3.03   	2.70    	0.05    	3.07    	-       	
1.07    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.09    	-       	
1.11    	-14.45  	5.90    	50.15   	-3.03   	2.70    	0.05    	3.11    	-       	
1.13    	-14.16  	5.86    	50.23   	-3.03   	2.70    	0.05    	3.14    	gaze started: billboard_image_1	
1.16    	-13.99  	5.92    	50.27   	-3.03   	2.70    	0.05    	3.15    	-       	
1.19    	-13.96  	6.07    	50.28   	-3.03   	2.70    	0.05    	3.16    	-       	
1.22    	-13.92  	6.21    	50.29   	-3.03   	2.70    	0.05    	3.15    	-       	
1.25    	-13.97  	6.19    	50.28   	-3.03   	2.70    	0.05    	3.14    	-       	
1.27    	-14.21  	5.87    	50.21   	-3.03   	2.70    	0.05    	3.13    	-       	
1.30    	-14.18  	5.77    	50.22   	-3.03   	2.70    	0.05    	3.13    	-       	
1.32    	-14.24  	5.70    	50.20   	-3.03   	2.70    	0.05    	3.11    	-       	
1.36    	-14.17  	5.75    	50.22   	-3.03   	2.70    	0.05    	3.11    	-       	
1.39    	-14.24  	5.67    	50.20   	-3.03   	2.70    	0.05    	3.11    	gaze fixated: billboard_image_1	
1.41    	-12.48  	5.52    	50.68   	-3.03   	2.70    	0.05    	3.09    	-       	
1.45    	-12.50  	5.51    	50.67   	-3.03   	2.70    	0.05    	3.11    	-       	
1.47    	-12.71  	5.59    	50.61   	-3.03   	2.70    	0.05    	3.12    	-       	
1.50    	-12.67  	5.56    	50.62   	-3.03   	2.70    	0.05    	3.10    	-       	
1.53    	-12.83  	5.57    	50.58   	-3.03   	2.70    	0.05    	3.12    	-       	
1.55    	-12.77  	5.56    	50.60   	-3.03   	2.70    	0.05    	3.12    	-       	
1.58    	-12.82  	5.50    	50.59   	-3.03   	2.70    	0.05    	3.12    	-       	
1.62    	-12.84  	5.35    	50.58   	-3.03   	2.70    	0.05    	3.12    	-       	
1.64    	-12.55  	4.82    	50.66   	-3.03   	2.70    	0.05    	3.10    	-       	
1.67    	-13.02  	4.70    	50.53   	-3.03   	2.70    	0.05    	3.09    	-       	
1.70    	-13.02  	4.66    	50.53   	-3.03   	2.70    	0.05    	3.13    	-       	
1.73    	-13.02  	4.74    	50.53   	-3.03   	2.70    	0.05    	3.12    	-       	
1.75    	-13.05  	4.48    	51.14   	-3.03   	2.70    	0.05    	3.10    	-       	
1.78    	-12.63  	4.51    	50.64   	-3.03   	2.70    	0.05    	3.14    	gaze ended: billboard_image_1	
1.81    	-12.37  	4.93    	50.70   	-3.03   	2.70    	0.05    	3.16    	gaze started: billboard_image_1	
1.83    	-12.46  	4.71    	50.68   	-3.03   	2.70    	0.05    	3.15    	-       	
1.86    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.13    	-       	
1.89    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.23    	-       	
1.91    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.17    	-       	
1.95    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.16    	-       	
1.97    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.16    	-       	
2.00    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.16    	-       	
2.03    	0.00    	0.00    	0.00    	-3.03   	2.70    	0.05    	3.18    	-       	
2.05    	-12.49  	5.55    	50.67   	-3.03   	2.70    	0.05    	3.16    	-       	
2.08    	-13.88  	5.50    	50.30   	-3.03   	2.70    	0.05    	3.22    	gaze started: billboard_image_1	
2.12    	-13.52  	5.69    	50.40   	-3.03   	2.70    	0.05    	3.16    	-       	
2.14    	-13.40  	5.62    	50.43   	-3.03   	2.70    	0.05    	3.17    	-       	
2.17    	-13.44  	5.45    	50.42   	-3.03   	2.70    	0.05    	3.16    	-       	
2.21    	-13.43  	5.45    	50.42   	-3.03   	2.70    	0.05    	3.16    	-       	
2.23    	-13.31  	5.47    	50.45   	-3.03   	2.70    	0.05    	3.17    	-       	
2.29    	-17.75  	0.24    	120.02  	-3.03   	2.70    	0.05    	3.17    	-       	
2.34    	-4.57   	0.28    	22.57   	-3.03   	2.70    	0.05    	3.11    	-       	
2.39    	-4.66   	0.28    	22.98   	-3.03   	2.70    	0.05    	3.11    	-       	
2.44    	-4.60   	0.28    	22.68   	-3.03   	2.70    	0.05    	3.11    	-       	
2.48    	-4.63   	0.28    	23.06   	-3.03   	2.70    	0.05    	3.10    	-       	
2.54    	-4.66   	0.28    	23.28   	-3.03   	2.70    	0.05    	3.12    	-       	
2.58    	-4.68   	0.28    	22.32   	-3.03   	2.70    	0.05    	3.10    	-       	
2.64    	-4.76   	0.28    	22.74   	-3.03   	2.70    	0.06    	3.08    	-       	
