seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.03    	0.00    	0.00    	0.00    	-3.52   	2.21    	1.13    	4.53    	gaze started: billboard_image_1	
0.18    	-16.27  	3.45    	48.68   	-3.52   	2.21    	1.13    	4.71    	-       	
0.22    	-8.90   	0.27    	37.26   	-3.52   	2.21    	1.13    	4.78    	-       	
0.27    	-5.19   	0.28    	25.33   	-3.52   	2.21    	1.13    	4.74    	-       	
0.33    	-5.23   	0.28    	24.91   	-3.52   	2.21    	1.13    	4.81    	-       	
0.37    	-5.15   	0.28    	24.55   	-3.52   	2.21    	1.13    	4.80    	-       	
0.42    	-5.00   	0.28    	23.48   	-3.52   	2.21    	1.13    	4.81    	-       	
0.47    	-1.40   	0.27    	131.22  	-3.52   	2.21    	1.13    	4.91    	-       	
0.51    	0.00    	0.00    	0.00    	-3.52   	2.21    	1.13    	4.95    	-       	
0.54    	0.00    	0.00    	0.00    	-3.52   	2.21    	1.13    	4.89    	-       	
0.56    	0.00    	0.00    	0.00    	-3.52   	2.21    	1.13    	4.86    	-       	
0.59    	0.00    	0.00    	0.00    	-3.52   	2.21    	1.13    	4.79    	-       	
0.62    	0.00    	0.00    	0.00    	-3.52   	2.21    	1.13    	4.74    	-       	
0.64    	0.00    	0.00    	0.00    	-3.52   	2.21    	1.13    	4.65    	-       	
0.70    	28.46   	0.17    	456.58  	-3.51   	2.21    	1.13    	4.66    	-       	
0.75    	33.38   	0.14    	583.92  	-3.51   	2.21    	1.13    	4.59    	-       	
0.78    	0.00    	0.00    	0.00    	-3.51   	2.21    	1.13    	4.48    	-       	
0.82    	-1.37   	0.27    	90.18   	-3.51   	2.21    	1.13    	4.40    	-       	
0.87    	-1.53   	0.27    	70.61   	-3.51   	2.21    	1.13    	4.45    	-       	
0.90    	0.00    	0.00    	0.00    	-3.51   	2.21    	1.13    	4.44    	-       	
0.92    	0.00    	0.00    	0.00    	-3.50   	2.21    	1.13    	4.45    	-       	
