seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	-4.62   	0.27    	26.30   	-3.52   	2.14    	1.11    	2.66    	-       	
0.21    	-4.50   	0.28    	25.03   	-3.52   	2.14    	1.11    	2.75    	-       	
0.25    	-4.35   	0.28    	23.31   	-3.52   	2.14    	1.11    	2.75    	-       	
0.30    	-4.54   	0.27    	22.06   	-3.52   	2.14    	1.11    	2.74    	-       	
0.35    	-4.54   	0.28    	21.67   	-3.52   	2.14    	1.11    	2.73    	-       	
0.40    	-4.55   	0.28    	21.49   	-3.52   	2.14    	1.11    	2.71    	-       	
0.45    	-4.54   	0.27    	22.16   	-3.52   	2.14    	1.11    	2.67    	-       	
0.50    	-4.59   	0.28    	21.77   	-3.52   	2.14    	1.11    	2.66    	-       	
0.54    	-4.54   	0.28    	21.19   	-3.52   	2.14    	1.11    	2.63    	-       	
0.59    	-4.53   	0.28    	21.30   	-3.52   	2.14    	1.11    	2.60    	-       	
0.64    	-4.51   	0.28    	21.55   	-3.52   	2.14    	1.11    	2.55    	-       	
0.69    	-4.53   	0.27    	22.02   	-3.52   	2.14    	1.11    	2.54    	-       	
0.74    	-4.54   	0.28    	21.97   	-3.52   	2.14    	1.11    	2.53    	-       	
0.80    	-4.57   	0.28    	22.50   	-3.52   	2.14    	1.11    	2.52    	-       	
0.85    	-4.42   	0.28    	25.19   	-3.52   	2.14    	1.12    	2.55    	-       	
0.90    	-4.31   	0.28    	23.78   	-3.52   	2.14    	1.14    	2.55    	-       	
0.95    	-4.35   	0.28    	24.22   	-3.52   	2.14    	1.18    	2.58    	-       	
1.00    	-4.56   	0.28    	22.62   	-3.52   	2.14    	1.22    	2.61    	-       	
1.04    	-4.44   	0.28    	25.01   	-3.52   	2.14    	1.27    	2.65    	-       	
1.10    	-4.73   	0.28    	22.75   	-3.52   	2.14    	1.33    	2.67    	-       	
1.14    	-4.71   	0.28    	22.45   	-3.52   	2.14    	1.41    	2.69    	-       	
1.20    	-4.73   	0.28    	22.21   	-3.52   	2.14    	1.48    	2.74    	-       	
1.24    	-4.69   	0.28    	22.20   	-3.52   	2.14    	1.58    	2.75    	-       	
1.29    	-4.76   	0.28    	22.70   	-3.52   	2.14    	1.67    	2.77    	-       	
1.33    	-4.60   	0.28    	23.49   	-3.52   	2.14    	1.77    	2.78    	-       	
1.39    	-1.77   	0.27    	0.04    	-3.52   	2.14    	1.88    	0.00    	-       	
1.43    	-1.78   	0.27    	0.17    	-3.52   	2.14    	2.02    	0.00    	-       	
1.47    	-1.78   	0.27    	0.29    	-3.52   	2.14    	2.14    	0.00    	-       	
1.52    	-1.78   	0.27    	0.43    	-3.52   	2.14    	2.27    	0.00    	-       	
1.57    	-1.80   	0.27    	0.58    	-3.52   	2.15    	2.40    	0.00    	-       	
1.62    	-5.62   	0.28    	30.64   	-3.52   	2.15    	2.59    	2.84    	-       	
1.68    	-4.34   	0.28    	20.30   	-3.52   	2.15    	2.75    	2.89    	-       	
1.74    	-4.78   	0.27    	25.75   	-3.52   	2.15    	2.95    	3.01    	-       	
1.80    	-3.86   	0.28    	29.35   	-3.52   	2.14    	3.19    	2.98    	-       	
1.84    	-3.85   	0.28    	24.20   	-3.52   	2.14    	3.45    	2.91    	-       	
1.90    	-4.25   	0.28    	24.41   	-3.52   	2.14    	3.64    	2.89    	-       	
1.95    	-4.21   	0.27    	25.12   	-3.52   	2.14    	3.90    	2.87    	-       	
2.00    	-4.55   	0.28    	24.34   	-3.52   	2.14    	4.12    	2.85    	-       	
2.04    	-4.52   	0.28    	24.47   	-3.52   	2.14    	4.40    	2.79    	-       	
2.10    	-4.40   	0.28    	24.26   	-3.52   	2.14    	4.63    	2.76    	-       	
2.14    	-4.54   	0.28    	23.93   	-3.52   	2.14    	4.93    	2.73    	-       	
2.20    	-4.73   	0.28    	23.79   	-3.52   	2.14    	5.17    	2.73    	-       	
2.25    	-4.64   	0.28    	24.54   	-3.52   	2.14    	5.49    	2.69    	-       	
2.31    	-4.69   	0.28    	23.87   	-3.52   	2.14    	5.79    	2.66    	-       	
2.36    	-4.71   	0.28    	24.65   	-3.52   	2.14    	6.17    	2.67    	-       	
2.41    	-4.65   	0.28    	25.40   	-3.52   	2.14    	6.47    	2.68    	-       	
2.45    	-4.69   	0.27    	25.85   	-3.52   	2.14    	6.82    	2.70    	-       	
2.51    	-4.73   	0.28    	25.27   	-3.52   	2.14    	7.10    	2.74    	-       	
2.55    	-4.73   	0.28    	24.74   	-3.52   	2.14    	7.50    	2.75    	-       	
2.61    	-4.63   	0.27    	26.08   	-3.52   	2.14    	7.82    	2.75    	-       	
2.65    	-4.76   	0.27    	25.89   	-3.52   	2.14    	8.23    	2.75    	-       	
2.71    	-4.77   	0.28    	25.39   	-3.52   	2.14    	8.57    	2.77    	-       	
2.76    	-4.76   	0.27    	25.82   	-3.52   	2.14    	8.99    	2.77    	-       	
2.81    	-4.80   	0.27    	26.12   	-3.52   	2.14    	9.37    	2.77    	-       	
2.86    	-4.82   	0.27    	25.98   	-3.52   	2.14    	9.80    	2.75    	-       	
2.91    	-4.74   	0.28    	25.64   	-3.52   	2.14    	10.18   	2.76    	-       	
2.96    	-4.72   	0.27    	25.71   	-3.52   	2.14    	10.64   	2.76    	-       	
3.01    	-4.72   	0.28    	25.26   	-3.52   	2.14    	11.01   	2.78    	-       	
3.06    	-4.70   	0.28    	25.42   	-3.52   	2.14    	11.53   	2.82    	-       	
3.11    	-4.30   	0.28    	35.46   	-3.52   	2.14    	11.92   	2.84    	-       	
3.16    	-4.22   	0.28    	39.31   	-3.52   	2.14    	12.44   	2.85    	-       	
3.21    	-4.26   	0.28    	40.79   	-3.52   	2.14    	12.92   	2.86    	-       	
3.26    	-4.24   	0.28    	43.46   	-3.52   	2.14    	13.40   	2.87    	-       	
3.31    	-4.72   	0.28    	61.93   	-3.52   	2.14    	13.85   	2.76    	-       	
